listing_id,farmer_id,crop,listed_date,harvest_date,market_price_ref,listing_price,quantity_kg,shelf_life_days
LST-003533,FARM-0046,Methi,2023-04-24,2023-04-24,12,13.1,107,3
LST-003534,FARM-0046,Methi,2023-04-02,2023-04-01,10,7.72,121,3
LST-003535,FARM-0046,Methi,2023-03-05,2023-03-04,6,5.98,78,3
LST-003536,FARM-0046,Methi,2023-03-17,2023-03-16,6,6.18,135,3
LST-003537,FARM-0046,Methi,2023-10-29,2023-10-28,22,23.82,72,3
LST-003538,FARM-0046,Methi,2023-10-16,2023-10-15,35,33.85,103,3
LST-003539,FARM-0046,Methi,2023-07-18,2023-07-17,14,13.87,24,3
LST-003540,FARM-0046,Methi,2023-02-09,2023-02-08,10,8.61,51,3
LST-003541,FARM-0046,Methi,2023-09-25,2023-09-25,20,18.8,194,3
LST-003542,FARM-0046,Methi,2023-11-16,2023-11-16,15,14.28,53,3
LST-003543,FARM-0046,Methi,2023-04-23,2023-04-23,15,13.86,132,3
LST-003544,FARM-0046,Methi,2023-08-28,2023-08-27,16,15.55,155,3
LST-003545,FARM-0046,Methi,2023-09-10,2023-09-10,12,13.44,37,3
LST-003546,FARM-0046,Methi,2023-08-20,2023-08-20,6,5.65,14,3
LST-003547,FARM-0046,Methi,2023-11-14,2023-11-14,12,13.63,191,3
LST-003548,FARM-0046,Methi,2023-08-21,2023-08-20,8,8.03,114,3
LST-003549,FARM-0046,Methi,2023-06-29,2023-06-29,16,19.22,23,3
LST-003550,FARM-0046,Methi,2023-03-02,2023-03-01,7,7.02,137,3
LST-003551,FARM-0046,Methi,2023-10-10,2023-10-09,30,33.82,120,3
LST-003552,FARM-0046,Methi,2023-10-04,2023-10-03,25,25.16,118,3
LST-003553,FARM-0046,Methi,2023-12-17,2023-12-16,12,10.28,121,3
LST-003554,FARM-0046,Methi,2023-05-24,2023-05-23,12,12.87,43,3
LST-003555,FARM-0046,Methi,2023-07-27,2023-07-27,8,6.88,77,3
LST-003556,FARM-0046,Methi,2023-11-07,2023-11-06,10,9.88,123,3
LST-003557,FARM-0046,Methi,2023-08-25,2023-08-25,12,12.45,114,3
LST-003558,FARM-0046,Methi,2023-06-23,2023-06-22,20,16.7,86,3
LST-003559,FARM-0046,Methi,2023-10-30,2023-10-29,25,24.36,198,3
LST-003560,FARM-0046,Peas,2023-12-13,2023-12-12,40,38.27,67,4
LST-003561,FARM-0046,Peas,2023-09-11,2023-09-10,65,59.8,10,4
LST-003562,FARM-0046,Peas,2023-01-31,2023-01-30,30,31.29,123,4
LST-003563,FARM-0046,Peas,2023-08-24,2023-08-24,50,51.62,14,4
LST-003564,FARM-0046,Peas,2023-11-02,2023-11-02,110,108.25,94,4
LST-003565,FARM-0046,Peas,2023-11-23,2023-11-23,42,40.54,123,4
LST-003566,FARM-0046,Peas,2023-03-14,2023-03-14,35,32.21,15,4
LST-003567,FARM-0046,Peas,2023-05-29,2023-05-29,60,62.02,138,4
LST-003568,FARM-0046,Peas,2023-03-21,2023-03-20,40,39.02,47,4
LST-003569,FARM-0046,Peas,2023-07-09,2023-07-08,80,79.83,25,4
LST-003570,FARM-0046,Peas,2023-03-16,2023-03-15,30,31.47,20,4
LST-003571,FARM-0046,Peas,2023-10-15,2023-10-14,150,148.61,103,4
LST-003572,FARM-0046,Peas,2023-03-15,2023-03-14,30,31.91,133,4
LST-003573,FARM-0046,Peas,2023-02-07,2023-02-07,30,27.63,162,4
LST-003574,FARM-0046,Peas,2023-01-04,2023-01-04,25,26.21,163,4
LST-003575,FARM-0046,Peas,2023-11-09,2023-11-08,120,120.07,68,4
LST-003576,FARM-0046,Peas,2023-03-06,2023-03-06,30,30.89,13,4
LST-003577,FARM-0046,Peas,2023-10-09,2023-10-08,140,125.07,120,4
LST-003578,FARM-0046,Peas,2023-09-20,2023-09-19,85,90.71,25,4
LST-003579,FARM-0046,Peas,2023-07-02,2023-07-02,80,81.8,142,4
LST-003580,FARM-0046,Peas,2023-03-24,2023-03-23,50,57.66,10,4
LST-003581,FARM-0046,Peas,2023-06-23,2023-06-22,80,79.05,156,4
LST-003582,FARM-0046,Peas,2023-01-12,2023-01-11,23,24.71,170,4
LST-003583,FARM-0046,Peas,2023-05-07,2023-05-07,70,77.52,38,4
LST-003584,FARM-0046,Peas,2023-02-09,2023-02-09,30,30.61,52,4
LST-003585,FARM-0046,Peas,2023-12-29,2023-12-29,30,27.21,110,4
LST-003586,FARM-0046,Peas,2023-06-11,2023-06-11,55,55.96,156,4
LST-003587,FARM-0046,Peas,2023-08-22,2023-08-21,50,55.21,13,4
LST-003588,FARM-0046,Peas,2023-09-27,2023-09-27,90,102.88,51,4
LST-003589,FARM-0046,Peas,2023-07-12,2023-07-11,100,89.11,104,4
LST-003590,FARM-0046,Peas,2023-01-01,2022-12-31,25,25.16,47,4
LST-003591,FARM-0046,Peas,2023-08-14,2023-08-13,60,56.09,27,4
LST-003592,FARM-0046,Peas,2023-10-04,2023-10-04,110,120.24,94,4
LST-003593,FARM-0046,Peas,2023-05-05,2023-05-05,70,79.03,108,4
LST-003594,FARM-0046,Peas,2023-06-05,2023-06-04,50,46.91,28,4
LST-003595,FARM-0046,Peas,2023-12-06,2023-12-06,40,41.42,83,4
LST-003596,FARM-0046,Peas,2023-12-17,2023-12-16,40,40.41,94,4
LST-003597,FARM-0046,Peas,2023-04-24,2023-04-24,70,75.96,123,4
LST-003598,FARM-0046,Peas,2023-08-06,2023-08-06,120,114.74,71,4
LST-003599,FARM-0046,Peas,2023-09-08,2023-09-08,50,53.06,163,4
LST-003600,FARM-0047,Onion,2023-12-26,2023-12-25,25,26.36,59,30
LST-003601,FARM-0047,Onion,2023-09-11,2023-09-10,23,25.77,66,30
LST-003602,FARM-0047,Onion,2023-08-18,2023-08-17,25,25.71,166,30
LST-003603,FARM-0047,Onion,2023-04-27,2023-04-26,8,7.57,89,30
LST-003604,FARM-0047,Onion,2023-11-21,2023-11-21,43,48.29,71,30
LST-003605,FARM-0047,Onion,2023-06-07,2023-06-07,14,14.41,48,30
LST-003606,FARM-0047,Onion,2023-07-11,2023-07-10,17,18.66,62,30
LST-003607,FARM-0047,Onion,2023-10-05,2023-10-05,24,29.75,64,30
LST-003608,FARM-0047,Onion,2023-11-12,2023-11-11,50,51.42,134,30
LST-003609,FARM-0047,Onion,2023-04-14,2023-04-14,9,10.4,162,30
LST-003610,FARM-0047,Onion,2023-10-29,2023-10-28,57,68.4,123,30
LST-003611,FARM-0047,Onion,2023-08-27,2023-08-26,25,26.0,139,30
LST-003612,FARM-0047,Onion,2023-05-26,2023-05-25,11,10.95,18,30
LST-003613,FARM-0047,Onion,2023-03-24,2023-03-23,11,13.45,193,30
LST-003614,FARM-0047,Onion,2023-02-10,2023-02-09,13,10.64,179,30
LST-003615,FARM-0047,Onion,2023-04-02,2023-04-01,8,7.77,159,30
LST-003616,FARM-0047,Onion,2023-12-10,2023-12-09,48,55.82,141,30
LST-003617,FARM-0047,Onion,2023-07-16,2023-07-16,17,18.2,78,30
LST-003618,FARM-0047,Onion,2023-08-13,2023-08-13,22,27.42,137,30
LST-003619,FARM-0047,Onion,2023-10-27,2023-10-27,45,51.0,54,30
LST-003620,FARM-0047,Onion,2023-02-03,2023-02-02,12,13.49,39,30
LST-003621,FARM-0047,Onion,2023-02-01,2023-01-31,13,14.02,72,30
LST-003622,FARM-0047,Onion,2023-07-30,2023-07-29,16,17.73,121,30
LST-003623,FARM-0047,Onion,2023-12-31,2023-12-30,26,30.37,96,30
LST-003624,FARM-0047,Onion,2023-03-03,2023-03-02,12,14.15,49,30
LST-003625,FARM-0047,Onion,2023-11-17,2023-11-16,46,46.47,60,30
LST-003626,FARM-0047,Onion,2023-10-06,2023-10-05,25,28.39,133,30
LST-003627,FARM-0047,Onion,2023-08-23,2023-08-23,23,24.05,185,30
LST-003628,FARM-0047,Onion,2023-12-21,2023-12-20,28,31.57,59,30
LST-003629,FARM-0047,Onion,2023-03-15,2023-03-14,12,13.41,123,30
LST-003630,FARM-0047,Onion,2023-04-09,2023-04-09,9,9.58,151,30
LST-003631,FARM-0047,Onion,2023-02-06,2023-02-06,13,13.59,155,30
LST-003632,FARM-0047,Onion,2023-12-29,2023-12-28,30,30.74,99,30
LST-003633,FARM-0047,Onion,2023-05-21,2023-05-20,10,10.87,31,30
LST-003634,FARM-0047,Onion,2023-08-10,2023-08-09,20,22.88,111,30
LST-003635,FARM-0047,Onion,2023-10-02,2023-10-01,26,25.37,121,30
LST-003636,FARM-0047,Onion,2023-11-14,2023-11-13,45,47.35,50,30
LST-003637,FARM-0047,Onion,2023-06-26,2023-06-25,13,13.99,133,30
LST-003638,FARM-0047,Onion,2023-06-02,2023-06-02,12,14.49,33,30
LST-003639,FARM-0047,Onion,2023-12-28,2023-12-28,30,37.19,85,30
LST-003640,FARM-0047,Bhindi (Ladies finger),2023-11-12,2023-11-11,20,23.1,197,4
LST-003641,FARM-0047,Bhindi (Ladies finger),2023-02-19,2023-02-19,33,33.39,68,4
LST-003642,FARM-0047,Bhindi (Ladies finger),2023-05-30,2023-05-30,20,19.68,87,4
LST-003643,FARM-0047,Bhindi (Ladies finger),2023-06-29,2023-06-29,20,22.34,94,4
LST-003644,FARM-0047,Bhindi (Ladies finger),2023-12-07,2023-12-07,37,36.13,161,4
LST-003645,FARM-0047,Bhindi (Ladies finger),2023-02-26,2023-02-25,32,35.23,14,4
LST-003646,FARM-0047,Bhindi (Ladies finger),2023-10-27,2023-10-26,27,32.44,48,4
LST-003647,FARM-0047,Bhindi (Ladies finger),2023-03-02,2023-03-01,37,42.08,54,4
LST-003648,FARM-0047,Bhindi (Ladies finger),2023-10-13,2023-10-12,24,27.68,110,4
LST-003649,FARM-0047,Bhindi (Ladies finger),2023-04-05,2023-04-04,32,41.25,117,4
LST-003650,FARM-0047,Bhindi (Ladies finger),2023-02-17,2023-02-16,23,26.94,101,4
LST-003651,FARM-0047,Bhindi (Ladies finger),2023-01-02,2023-01-02,35,39.59,176,4
LST-003652,FARM-0047,Bhindi (Ladies finger),2023-04-09,2023-04-09,32,31.54,194,4
LST-003653,FARM-0047,Bhindi (Ladies finger),2023-08-04,2023-08-03,27,27.26,24,4
LST-003654,FARM-0047,Bhindi (Ladies finger),2023-12-05,2023-12-04,37,36.88,55,4
LST-003655,FARM-0047,Bhindi (Ladies finger),2023-06-23,2023-06-23,27,28.78,64,4
LST-003656,FARM-0047,Bhindi (Ladies finger),2023-11-10,2023-11-10,22,25.42,32,4
LST-003657,FARM-0047,Bhindi (Ladies finger),2023-02-01,2023-02-01,42,46.24,96,4
LST-003658,FARM-0047,Bhindi (Ladies finger),2023-11-26,2023-11-25,32,36.97,68,4
LST-003659,FARM-0047,Bhindi (Ladies finger),2023-06-01,2023-06-01,17,20.77,182,4
LST-003660,FARM-0047,Bhindi (Ladies finger),2023-11-02,2023-11-01,37,41.33,156,4
LST-003661,FARM-0047,Bhindi (Ladies finger),2023-04-11,2023-04-11,33,35.35,24,4
LST-003662,FARM-0047,Bhindi (Ladies finger),2023-07-05,2023-07-05,22,26.84,172,4
LST-003663,FARM-0047,Bhindi (Ladies finger),2023-04-19,2023-04-19,32,38.02,114,4
LST-003664,FARM-0047,Bhindi (Ladies finger),2023-10-02,2023-10-01,26,28.67,86,4
LST-003665,FARM-0047,Bhindi (Ladies finger),2023-02-08,2023-02-07,40,49.93,173,4
LST-003666,FARM-0047,Bhindi (Ladies finger),2023-06-11,2023-06-11,20,22.85,126,4
LST-003667,FARM-0047,Bhindi (Ladies finger),2023-10-09,2023-10-08,35,42.53,134,4
LST-003668,FARM-0047,Bhindi (Ladies finger),2023-05-11,2023-05-11,22,24.76,75,4
LST-003669,FARM-0047,Bhindi (Ladies finger),2023-10-15,2023-10-15,32,35.91,112,4
LST-003670,FARM-0047,Bhindi (Ladies finger),2023-09-20,2023-09-19,21,27.01,64,4
LST-003671,FARM-0047,Bhindi (Ladies finger),2023-10-18,2023-10-17,25,31.56,143,4
LST-003672,FARM-0047,Bhindi (Ladies finger),2023-08-20,2023-08-20,20,21.97,161,4
LST-003673,FARM-0047,Bhindi (Ladies finger),2023-05-29,2023-05-29,17,19.6,153,4
LST-003674,FARM-0047,Bhindi (Ladies finger),2023-11-21,2023-11-20,35,33.81,166,4
LST-003675,FARM-0047,Bhindi (Ladies finger),2023-10-30,2023-10-29,32,34.29,182,4
LST-003676,FARM-0047,Bhindi (Ladies finger),2023-11-14,2023-11-13,22,26.67,71,4
LST-003677,FARM-0047,Bhindi (Ladies finger),2023-08-03,2023-08-02,25,32.29,98,4
LST-003678,FARM-0047,Bhindi (Ladies finger),2023-07-11,2023-07-11,27,31.21,152,4
LST-003679,FARM-0047,Bhindi (Ladies finger),2023-10-16,2023-10-16,32,39.37,184,4
LST-003680,FARM-0048,Garlic,2023-11-07,2023-11-06,190,190.43,81,90
LST-003681,FARM-0048,Garlic,2023-02-17,2023-02-17,80,73.74,64,90
LST-003682,FARM-0048,Garlic,2023-09-24,2023-09-24,160,163.93,108,90
LST-003683,FARM-0048,Garlic,2023-01-27,2023-01-26,65,61.24,24,90
LST-003684,FARM-0048,Garlic,2023-03-09,2023-03-09,80,73.92,133,90
LST-003685,FARM-0048,Garlic,2023-10-12,2023-10-12,170,165.08,99,90
LST-003686,FARM-0048,Garlic,2023-10-08,2023-10-08,170,181.98,35,90
LST-003687,FARM-0048,Garlic,2023-07-11,2023-07-11,140,129.56,122,90
LST-003688,FARM-0048,Garlic,2023-10-15,2023-10-15,160,158.91,101,90
LST-003689,FARM-0048,Garlic,2023-06-05,2023-06-04,95,90.73,51,90
LST-003690,FARM-0048,Garlic,2023-03-26,2023-03-26,80,79.2,138,90
LST-003691,FARM-0048,Garlic,2023-07-25,2023-07-24,140,131.65,23,90
LST-003692,FARM-0048,Garlic,2023-04-23,2023-04-23,90,87.37,167,90
LST-003693,FARM-0048,Garlic,2023-07-30,2023-07-30,140,142.26,17,90
LST-003694,FARM-0048,Garlic,2023-08-31,2023-08-30,150,124.33,96,90
LST-003695,FARM-0048,Garlic,2023-12-17,2023-12-17,270,280.64,81,90
LST-003696,FARM-0048,Garlic,2023-11-24,2023-11-24,190,172.73,148,90
LST-003697,FARM-0048,Garlic,2023-07-24,2023-07-23,140,155.8,105,90
LST-003698,FARM-0048,Garlic,2023-07-27,2023-07-26,140,141.0,23,90
LST-003699,FARM-0048,Garlic,2023-09-04,2023-09-03,160,155.69,81,90
LST-003700,FARM-0048,Garlic,2023-05-26,2023-05-25,95,89.92,155,90
LST-003701,FARM-0048,Garlic,2023-12-21,2023-12-21,270,211.38,12,90
LST-003702,FARM-0048,Garlic,2023-06-28,2023-06-27,120,125.38,129,90
LST-003703,FARM-0048,Garlic,2023-03-24,2023-03-24,80,73.03,187,90
LST-003704,FARM-0048,Garlic,2023-12-26,2023-12-25,260,255.86,154,90
LST-003705,FARM-0048,Garlic,2023-10-19,2023-10-18,160,154.71,60,90
LST-003706,FARM-0048,Garlic,2023-12-25,2023-12-24,260,268.02,73,90
LST-003707,FARM-0048,Garlic,2023-04-16,2023-04-15,80,73.46,68,90
LST-003708,FARM-0048,Garlic,2023-02-06,2023-02-06,65,65.48,43,90
LST-003709,FARM-0048,Garlic,2023-03-05,2023-03-05,85,86.89,175,90
LST-003710,FARM-0048,Garlic,2023-10-22,2023-10-22,160,139.07,159,90
LST-003711,FARM-0048,Garlic,2023-05-10,2023-05-10,90,101.02,25,90
LST-003712,FARM-0048,Garlic,2023-08-03,2023-08-03,160,148.08,55,90
LST-003713,FARM-0048,Garlic,2023-09-11,2023-09-11,160,157.88,184,90
LST-003714,FARM-0048,Garlic,2023-06-01,2023-05-31,95,94.2,69,90
LST-003715,FARM-0048,Garlic,2023-05-25,2023-05-24,95,95.73,139,90
LST-003716,FARM-0048,Garlic,2023-07-03,2023-07-03,120,130.64,82,90
LST-003717,FARM-0048,Garlic,2023-03-29,2023-03-28,70,64.4,116,90
LST-003718,FARM-0048,Garlic,2023-09-15,2023-09-14,160,145.82,68,90
LST-003719,FARM-0048,Garlic,2023-02-12,2023-02-12,65,60.79,68,90
LST-003720,FARM-0048,Bhindi (Ladies finger),2023-11-08,2023-11-07,24,24.17,57,4
LST-003721,FARM-0048,Bhindi (Ladies finger),2023-08-22,2023-08-21,27,25.3,60,4
LST-003722,FARM-0048,Bhindi (Ladies finger),2023-11-22,2023-11-22,32,32.7,66,4
LST-003723,FARM-0048,Bhindi (Ladies finger),2023-07-27,2023-07-27,27,27.1,133,4
LST-003724,FARM-0048,Bhindi (Ladies finger),2023-04-18,2023-04-17,32,27.61,121,4
LST-003725,FARM-0048,Bhindi (Ladies finger),2023-10-05,2023-10-04,37,40.82,75,4
LST-003726,FARM-0048,Bhindi (Ladies finger),2023-05-29,2023-05-28,17,17.31,101,4
LST-003727,FARM-0048,Bhindi (Ladies finger),2023-07-05,2023-07-04,22,23.76,163,4
LST-003728,FARM-0048,Bhindi (Ladies finger),2023-02-21,2023-02-21,33,30.49,150,4
LST-003729,FARM-0048,Bhindi (Ladies finger),2023-07-12,2023-07-12,22,23.29,133,4
LST-003730,FARM-0048,Bhindi (Ladies finger),2023-08-18,2023-08-18,20,19.66,150,4
LST-003731,FARM-0048,Bhindi (Ladies finger),2023-02-27,2023-02-26,37,36.74,32,4
LST-003732,FARM-0048,Bhindi (Ladies finger),2023-08-20,2023-08-20,20,18.51,47,4
LST-003733,FARM-0048,Bhindi (Ladies finger),2023-10-30,2023-10-29,32,32.23,199,4
LST-003734,FARM-0048,Bhindi (Ladies finger),2023-05-02,2023-05-02,24,24.77,91,4
LST-003735,FARM-0048,Bhindi (Ladies finger),2023-01-29,2023-01-29,35,38.95,192,4
LST-003736,FARM-0048,Bhindi (Ladies finger),2023-06-14,2023-06-13,27,24.93,108,4
LST-003737,FARM-0048,Bhindi (Ladies finger),2023-01-25,2023-01-24,40,40.72,105,4
LST-003738,FARM-0048,Bhindi (Ladies finger),2023-07-28,2023-07-28,30,26.02,15,4
LST-003739,FARM-0048,Bhindi (Ladies finger),2023-05-24,2023-05-23,22,19.41,65,4
LST-003740,FARM-0048,Bhindi (Ladies finger),2023-05-30,2023-05-29,20,21.9,136,4
LST-003741,FARM-0048,Bhindi (Ladies finger),2023-07-06,2023-07-06,22,21.34,139,4
LST-003742,FARM-0048,Bhindi (Ladies finger),2023-06-25,2023-06-24,24,24.38,181,4
LST-003743,FARM-0048,Bhindi (Ladies finger),2023-04-23,2023-04-22,28,27.82,100,4
LST-003744,FARM-0048,Bhindi (Ladies finger),2023-08-01,2023-07-31,32,28.83,55,4
LST-003745,FARM-0048,Bhindi (Ladies finger),2023-01-03,2023-01-02,35,35.76,51,4
LST-003746,FARM-0048,Bhindi (Ladies finger),2023-06-02,2023-06-02,20,19.18,21,4
LST-003747,FARM-0048,Bhindi (Ladies finger),2023-11-16,2023-11-16,27,26.08,165,4
LST-003748,FARM-0048,Bhindi (Ladies finger),2023-01-24,2023-01-23,45,44.23,38,4
LST-003749,FARM-0048,Bhindi (Ladies finger),2023-11-28,2023-11-28,30,29.46,73,4
LST-003750,FARM-0048,Bhindi (Ladies finger),2023-12-21,2023-12-20,50,53.6,81,4
LST-003751,FARM-0048,Bhindi (Ladies finger),2023-11-24,2023-11-24,30,27.73,146,4
LST-003752,FARM-0048,Bhindi (Ladies finger),2023-12-26,2023-12-26,47,50.13,111,4
LST-003753,FARM-0048,Bhindi (Ladies finger),2023-12-19,2023-12-19,45,40.79,132,4
LST-003754,FARM-0048,Bhindi (Ladies finger),2023-04-07,2023-04-07,40,37.5,194,4
LST-003755,FARM-0048,Bhindi (Ladies finger),2023-04-06,2023-04-05,32,35.88,93,4
LST-003756,FARM-0048,Bhindi (Ladies finger),2023-06-01,2023-05-31,17,16.29,195,4
LST-003757,FARM-0048,Bhindi (Ladies finger),2023-05-17,2023-05-17,22,19.46,50,4
LST-003758,FARM-0048,Bhindi (Ladies finger),2023-02-07,2023-02-07,35,31.88,104,4
LST-003759,FARM-0048,Bhindi (Ladies finger),2023-01-15,2023-01-15,42,46.37,26,4
LST-003760,FARM-0048,Peas,2023-11-17,2023-11-16,70,82.08,142,4
LST-003761,FARM-0048,Peas,2023-08-31,2023-08-31,50,49.7,102,4
LST-003762,FARM-0048,Peas,2023-07-18,2023-07-18,150,171.67,47,4
LST-003763,FARM-0048,Peas,2023-03-03,2023-03-03,25,27.02,172,4
LST-003764,FARM-0048,Peas,2023-04-18,2023-04-18,70,69.5,142,4
LST-003765,FARM-0048,Peas,2023-08-22,2023-08-22,50,49.58,172,4
LST-003766,FARM-0048,Peas,2023-02-02,2023-02-01,30,27.66,156,4
LST-003767,FARM-0048,Peas,2023-11-09,2023-11-09,120,117.92,112,4
LST-003768,FARM-0048,Peas,2023-11-22,2023-11-22,40,42.88,184,4
LST-003769,FARM-0048,Peas,2023-08-28,2023-08-28,55,56.39,185,4
LST-003770,FARM-0048,Peas,2023-01-11,2023-01-11,23,24.43,156,4
LST-003771,FARM-0048,Peas,2023-07-02,2023-07-01,80,79.97,173,4
LST-003772,FARM-0048,Peas,2023-11-14,2023-11-14,100,91.39,145,4
LST-003773,FARM-0048,Peas,2023-09-17,2023-09-17,70,69.29,58,4
LST-003774,FARM-0048,Peas,2023-06-13,2023-06-12,60,60.93,46,4
LST-003775,FARM-0048,Peas,2023-01-03,2023-01-02,25,24.12,196,4
LST-003776,FARM-0048,Peas,2023-01-02,2023-01-02,25,28.56,39,4
LST-003777,FARM-0048,Peas,2023-09-12,2023-09-12,65,55.15,173,4
LST-003778,FARM-0048,Peas,2023-02-09,2023-02-09,30,29.14,113,4
LST-003779,FARM-0048,Peas,2023-02-05,2023-02-04,30,33.39,41,4
LST-003780,FARM-0048,Peas,2023-08-11,2023-08-11,80,89.37,29,4
LST-003781,FARM-0048,Peas,2023-09-10,2023-09-09,55,50.63,40,4
LST-003782,FARM-0048,Peas,2023-01-12,2023-01-11,23,21.7,80,4
LST-003783,FARM-0048,Peas,2023-08-04,2023-08-03,120,120.11,30,4
LST-003784,FARM-0048,Peas,2023-09-22,2023-09-22,90,89.72,31,4
LST-003785,FARM-0048,Peas,2023-11-02,2023-11-02,110,116.5,58,4
LST-003786,FARM-0048,Peas,2023-08-30,2023-08-29,50,48.16,72,4
LST-003787,FARM-0048,Peas,2023-03-27,2023-03-26,50,53.19,141,4
LST-003788,FARM-0048,Peas,2023-04-23,2023-04-23,60,59.07,14,4
LST-003789,FARM-0048,Peas,2023-11-12,2023-11-11,120,121.38,63,4
LST-003790,FARM-0048,Peas,2023-12-19,2023-12-19,30,30.01,82,4
LST-003791,FARM-0048,Peas,2023-08-08,2023-08-07,120,126.72,82,4
LST-003792,FARM-0048,Peas,2023-10-19,2023-10-18,130,134.49,64,4
LST-003793,FARM-0048,Peas,2023-12-28,2023-12-27,30,33.36,101,4
LST-003794,FARM-0048,Peas,2023-06-22,2023-06-22,70,66.51,180,4
LST-003795,FARM-0048,Peas,2023-10-27,2023-10-27,120,134.69,158,4
LST-003796,FARM-0048,Peas,2023-02-21,2023-02-20,25,25.22,128,4
LST-003797,FARM-0048,Peas,2023-03-29,2023-03-29,50,51.07,115,4
LST-003798,FARM-0048,Peas,2023-05-17,2023-05-17,60,58.44,157,4
LST-003799,FARM-0048,Peas,2023-06-27,2023-06-26,80,84.58,70,4
LST-003800,FARM-0049,Brinjal,2023-11-26,2023-11-26,20,18.79,113,5
LST-003801,FARM-0049,Brinjal,2023-04-18,2023-04-17,20,19.43,127,5
LST-003802,FARM-0049,Brinjal,2023-01-01,2023-01-01,30,29.82,35,5
LST-003803,FARM-0049,Brinjal,2023-08-04,2023-08-03,40,38.65,141,5
LST-003804,FARM-0049,Brinjal,2023-11-08,2023-11-08,15,15.32,102,5
LST-003805,FARM-0049,Brinjal,2023-07-04,2023-07-04,30,28.49,148,5
LST-003806,FARM-0049,Brinjal,2023-12-24,2023-12-24,60,62.47,134,5
LST-003807,FARM-0049,Brinjal,2023-10-19,2023-10-19,50,51.02,174,5
LST-003808,FARM-0049,Brinjal,2023-12-12,2023-12-11,50,51.68,67,5
LST-003809,FARM-0049,Brinjal,2023-03-03,2023-03-03,20,19.87,178,5
LST-003810,FARM-0049,Brinjal,2023-08-30,2023-08-30,25,21.94,50,5
LST-003811,FARM-0049,Brinjal,2023-09-25,2023-09-25,25,23.04,193,5
LST-003812,FARM-0049,Brinjal,2023-02-23,2023-02-22,20,22.21,80,5
LST-003813,FARM-0049,Brinjal,2023-07-16,2023-07-15,35,36.74,25,5
LST-003814,FARM-0049,Brinjal,2023-06-21,2023-06-21,35,32.92,107,5
LST-003815,FARM-0049,Brinjal,2023-07-07,2023-07-06,30,31.88,51,5
LST-003816,FARM-0049,Brinjal,2023-10-15,2023-10-15,40,36.34,12,5
LST-003817,FARM-0049,Brinjal,2023-05-15,2023-05-15,25,29.22,151,5
LST-003818,FARM-0049,Brinjal,2023-10-23,2023-10-23,30,31.98,192,5
LST-003819,FARM-0049,Brinjal,2023-02-03,2023-02-02,40,42.23,63,5
LST-003820,FARM-0049,Brinjal,2023-12-25,2023-12-25,70,72.16,174,5
LST-003821,FARM-0049,Brinjal,2023-03-27,2023-03-26,25,26.08,138,5
LST-003822,FARM-0049,Brinjal,2023-08-01,2023-07-31,35,35.2,94,5
LST-003823,FARM-0049,Brinjal,2023-02-15,2023-02-15,30,27.72,158,5
LST-003824,FARM-0049,Brinjal,2023-07-02,2023-07-01,30,30.05,37,5
LST-003825,FARM-0049,Brinjal,2023-04-12,2023-04-11,25,21.13,142,5
LST-003826,FARM-0049,Brinjal,2023-08-23,2023-08-23,30,29.36,197,5
LST-003827,FARM-0049,Brinjal,2023-09-26,2023-09-25,30,26.94,109,5
LST-003828,FARM-0049,Brinjal,2023-04-14,2023-04-14,20,21.34,137,5
LST-003829,FARM-0049,Brinjal,2023-11-10,2023-11-09,15,17.36,192,5
LST-003830,FARM-0049,Brinjal,2023-07-18,2023-07-18,35,32.87,81,5
LST-003831,FARM-0049,Brinjal,2023-11-07,2023-11-06,25,25.01,169,5
LST-003832,FARM-0049,Brinjal,2023-02-07,2023-02-06,40,43.01,36,5
LST-003833,FARM-0049,Brinjal,2023-04-17,2023-04-16,25,23.48,190,5
LST-003834,FARM-0049,Brinjal,2023-06-25,2023-06-25,35,34.88,138,5
LST-003835,FARM-0049,Brinjal,2023-04-13,2023-04-12,25,23.14,117,5
LST-003836,FARM-0049,Brinjal,2023-01-31,2023-01-30,50,48.07,145,5
LST-003837,FARM-0049,Brinjal,2023-11-16,2023-11-15,25,22.7,177,5
LST-003838,FARM-0049,Brinjal,2023-10-05,2023-10-05,45,40.39,67,5
LST-003839,FARM-0049,Brinjal,2023-07-03,2023-07-02,30,33.17,122,5
LST-003840,FARM-0050,Garlic,2023-07-31,2023-07-30,160,149.29,172,90
LST-003841,FARM-0050,Garlic,2023-07-19,2023-07-18,140,133.97,82,90
LST-003842,FARM-0050,Garlic,2023-02-24,2023-02-23,85,81.84,90,90
LST-003843,FARM-0050,Garlic,2023-02-21,2023-02-20,80,70.17,37,90
LST-003844,FARM-0050,Garlic,2023-07-28,2023-07-28,140,139.26,113,90
LST-003845,FARM-0050,Garlic,2023-02-20,2023-02-20,80,71.58,164,90
LST-003846,FARM-0050,Garlic,2023-08-02,2023-08-02,160,158.05,178,90
LST-003847,FARM-0050,Garlic,2023-06-21,2023-06-21,95,95.62,70,90
LST-003848,FARM-0050,Garlic,2023-10-20,2023-10-19,160,144.2,106,90
LST-003849,FARM-0050,Garlic,2023-12-05,2023-12-05,270,309.09,68,90
LST-003850,FARM-0050,Garlic,2023-05-09,2023-05-09,90,84.34,195,90
LST-003851,FARM-0050,Garlic,2023-07-24,2023-07-24,140,123.69,86,90
