order_id,consumer_id,listing_id,farmer_id,crop,order_date,quantity_kg,unit_price,order_value,distance_km
ORD-001244,CONS-0159,LST-010399,FARM-0133,Potato,2023-10-06,6,20.27,121.62,8.4
ORD-001245,CONS-0369,LST-003140,FARM-0042,Potato,2023-04-04,2,13.75,27.5,9.1
ORD-001246,CONS-0208,LST-009827,FARM-0126,Potato,2023-06-27,3,21.15,63.45,16.1
ORD-001247,CONS-0648,LST-001990,FARM-0025,Tomato,2023-02-12,2,16.43,32.86,6.2
ORD-001248,CONS-0387,LST-000435,FARM-0005,Elephant Yam (Suran),2023-06-11,1,27.8,27.8,8.0
ORD-001249,CONS-0394,LST-003024,FARM-0040,Methi,2023-01-24,6,15.82,94.92,10.1
ORD-001250,CONS-0086,LST-010685,FARM-0138,Brinjal,2023-11-30,6,26.87,161.22,15.7
ORD-001251,CONS-0746,LST-008060,FARM-0107,Elephant Yam (Suran),2023-12-05,2,23.04,46.08,6.9
ORD-001252,CONS-0474,LST-007836,FARM-0104,Potato,2023-07-17,1,19.53,19.53,7.6
ORD-001253,CONS-0310,LST-001442,FARM-0017,Methi,2023-10-30,1,19.66,19.66,8.6
ORD-001254,CONS-0289,LST-001710,FARM-0021,Bhindi (Ladies finger),2023-07-16,7,18.4,128.8,2.2
ORD-001255,CONS-0661,LST-007802,FARM-0104,Potato,2023-06-20,7,18.84,131.88,5.1
ORD-001256,CONS-0531,LST-010528,FARM-0135,Tomato,2023-03-02,5,15.43,77.15,6.3
ORD-001257,CONS-0139,LST-009190,FARM-0119,Onion,2023-08-01,9,17.86,160.74,4.3
ORD-001258,CONS-0060,LST-006103,FARM-0081,Onion,2024-01-03,8,9.74,77.92,28.7
ORD-001259,CONS-0545,LST-002582,FARM-0033,Tomato,2023-06-11,5,16.43,82.15,10.3
ORD-001260,CONS-0711,LST-008734,FARM-0114,Tomato,2023-10-05,6,15.7,94.2,17.7
ORD-001261,CONS-0182,LST-000577,FARM-0007,Methi,2023-05-02,1,12.59,12.59,2.9
ORD-001262,CONS-0007,LST-011475,FARM-0148,Methi,2023-11-09,6,11.57,69.42,17.7
ORD-001263,CONS-0451,LST-011093,FARM-0142,Methi,2023-07-01,6,15.93,95.58,11.6
ORD-001264,CONS-0235,LST-004460,FARM-0056,Bhindi (Ladies finger),2023-02-06,2,35.23,70.46,5.9
ORD-001265,CONS-0173,LST-011286,FARM-0146,Bhindi (Ladies finger),2023-01-08,5,37.27,186.35,29.9
ORD-001266,CONS-0354,LST-006559,FARM-0087,Green Chilli,2023-11-01,3,39.39,118.17,21.7
ORD-001267,CONS-0288,LST-008419,FARM-0111,Methi,2023-07-25,6,10.84,65.04,6.3
ORD-001268,CONS-0652,LST-009943,FARM-0127,Tomato,2023-03-21,7,15.22,106.54,7.9
ORD-001269,CONS-0297,LST-008373,FARM-0110,Tomato,2023-09-17,6,18.2,109.2,7.2
ORD-001270,CONS-0438,LST-001981,FARM-0025,Tomato,2023-10-25,8,13.67,109.36,6.1
ORD-001271,CONS-0161,LST-001449,FARM-0017,Methi,2023-05-26,4,11.65,46.6,3.9
ORD-001272,CONS-0631,LST-007339,FARM-0097,Tomato,2023-04-05,3,15.66,46.98,9.0
ORD-001273,CONS-0016,LST-008411,FARM-0111,Methi,2023-04-21,3,15.85,47.55,0.8
ORD-001274,CONS-0097,LST-002596,FARM-0033,Tomato,2023-03-08,6,15.83,94.98,7.9
ORD-001275,CONS-0604,LST-006661,FARM-0088,Elephant Yam (Suran),2023-05-07,4,14.44,57.76,1.5
ORD-001276,CONS-0654,LST-010013,FARM-0128,Brinjal,2023-01-10,2,25.14,50.28,13.6
ORD-001277,CONS-0420,LST-009833,FARM-0126,Potato,2023-01-02,5,16.86,84.3,12.2
ORD-001278,CONS-0234,LST-010323,FARM-0132,Methi,2023-02-17,3,5.53,16.59,10.2
ORD-001279,CONS-0430,LST-011099,FARM-0142,Methi,2023-02-16,9,6.08,54.72,5.6
ORD-001280,CONS-0461,LST-008402,FARM-0111,Methi,2023-10-22,5,34.48,172.4,3.6
ORD-001281,CONS-0507,LST-010378,FARM-0133,Potato,2023-03-21,2,12.09,24.18,5.6
ORD-001282,CONS-0471,LST-001449,FARM-0017,Methi,2023-05-24,1,11.65,11.65,7.7
ORD-001283,CONS-0741,LST-001428,FARM-0017,Bhindi (Ladies finger),2023-09-21,6,19.86,119.16,5.1
ORD-001284,CONS-0377,LST-003120,FARM-0042,Potato,2023-12-28,2,19.85,39.7,9.9
ORD-001285,CONS-0065,LST-008970,FARM-0117,Elephant Yam (Suran),2023-09-07,5,26.24,131.2,6.7
ORD-001286,CONS-0731,LST-008432,FARM-0111,Methi,2023-08-20,1,7.29,7.29,5.1
ORD-001287,CONS-0497,LST-007443,FARM-0099,Green Chilli,2023-08-22,4,32.34,129.36,5.1
ORD-001288,CONS-0487,LST-009768,FARM-0125,Elephant Yam (Suran),2023-08-28,1,18.66,18.66,5.4
ORD-001289,CONS-0380,LST-002450,FARM-0031,Elephant Yam (Suran),2023-02-07,5,24.47,122.35,4.6
ORD-001290,CONS-0035,LST-001306,FARM-0015,Methi,2023-11-04,4,20.35,81.4,2.9
ORD-001291,CONS-0313,LST-005150,FARM-0064,Tomato,2023-05-18,5,19.71,98.55,3.4
ORD-001292,CONS-0560,LST-007334,FARM-0097,Tomato,2023-10-27,4,16.98,67.92,9.2
ORD-001293,CONS-0776,LST-008389,FARM-0110,Tomato,2023-07-26,6,12.78,76.68,8.9
ORD-001294,CONS-0201,LST-000399,FARM-0005,Onion,2023-03-18,7,12.21,85.47,5.5
ORD-001295,CONS-0121,LST-001968,FARM-0025,Tomato,2023-10-20,6,16.39,98.34,11.2
ORD-001296,CONS-0617,LST-008088,FARM-0107,Tomato,2023-06-19,7,15.65,109.55,12.6
ORD-001297,CONS-0198,LST-001480,FARM-0018,Onion,2023-04-17,1,8.35,8.35,10.5
ORD-001298,CONS-0608,LST-007712,FARM-0102,Onion,2023-07-14,9,16.09,144.81,15.0
ORD-001299,CONS-0467,LST-005431,FARM-0068,Elephant Yam (Suran),2023-03-03,2,20.22,40.44,21.7
ORD-001300,CONS-0643,LST-011093,FARM-0142,Methi,2023-06-30,7,15.93,111.51,0.7
ORD-001301,CONS-0050,LST-008221,FARM-0109,Methi,2023-03-30,5,11.05,55.25,12.7
ORD-001302,CONS-0285,LST-004188,FARM-0053,Onion,2024-01-02,8,30.37,242.96,20.6
ORD-001303,CONS-0096,LST-007314,FARM-0096,Brinjal,2023-03-15,6,17.73,106.38,6.4
ORD-001304,CONS-0652,LST-009949,FARM-0127,Tomato,2023-01-05,6,16.12,96.72,7.9
ORD-001305,CONS-0455,LST-010492,FARM-0135,Onion,2023-03-02,2,10.73,21.46,19.5
ORD-001306,CONS-0787,LST-007119,FARM-0093,Methi,2023-02-10,5,9.37,46.85,2.2
ORD-001307,CONS-0599,LST-008401,FARM-0111,Methi,2023-05-20,5,13.31,66.55,2.7
ORD-001308,CONS-0757,LST-008425,FARM-0111,Methi,2023-03-10,3,6.37,19.11,8.0
ORD-001309,CONS-0131,LST-008414,FARM-0111,Methi,2023-05-05,4,9.12,36.48,5.3
ORD-001310,CONS-0179,LST-009503,FARM-0122,Onion,2023-05-15,5,10.01,50.05,18.9
ORD-001311,CONS-0557,LST-008891,FARM-0116,Tomato,2023-02-23,8,18.21,145.68,18.8
ORD-001312,CONS-0595,LST-004136,FARM-0053,Methi,2023-12-01,7,8.48,59.36,28.8
ORD-001313,CONS-0705,LST-011088,FARM-0142,Methi,2023-05-21,2,14.69,29.38,1.7
ORD-001314,CONS-0713,LST-009811,FARM-0126,Potato,2023-03-30,2,13.47,26.94,9.8
ORD-001315,CONS-0017,LST-001578,FARM-0019,Potato,2023-10-23,2,22.67,45.34,3.4
ORD-001316,CONS-0743,LST-008431,FARM-0111,Methi,2023-12-06,4,9.67,38.68,12.3
ORD-001317,CONS-0054,LST-009799,FARM-0125,Elephant Yam (Suran),2023-07-27,9,20.63,185.67,12.6
ORD-001318,CONS-0457,LST-008035,FARM-0107,Potato,2023-03-22,5,12.11,60.55,9.0
ORD-001319,CONS-0648,LST-006084,FARM-0081,Onion,2023-04-08,7,11.01,77.07,17.3
ORD-001320,CONS-0473,LST-000561,FARM-0007,Methi,2023-08-23,1,9.3,9.3,1.6
ORD-001321,CONS-0698,LST-001488,FARM-0018,Onion,2023-06-22,1,14.84,14.84,6.7
ORD-001322,CONS-0084,LST-009760,FARM-0125,Elephant Yam (Suran),2023-11-09,3,25.41,76.23,5.8
ORD-001323,CONS-0093,LST-008028,FARM-0107,Potato,2023-10-07,1,19.79,19.79,3.7
ORD-001324,CONS-0070,LST-009935,FARM-0127,Tomato,2023-06-25,4,16.96,67.84,5.7
ORD-001325,CONS-0181,LST-008459,FARM-0112,Onion,2023-07-26,4,17.38,69.52,24.6
ORD-001326,CONS-0465,LST-007045,FARM-0093,Brinjal,2023-03-22,1,22.51,22.51,3.9
ORD-001327,CONS-0270,LST-009341,FARM-0121,Bhindi (Ladies finger),2023-11-16,8,25.04,200.32,29.8
ORD-001328,CONS-0096,LST-003091,FARM-0041,Onion,2023-05-04,1,7.46,7.46,10.1
ORD-001329,CONS-0349,LST-006404,FARM-0084,Potato,2023-04-06,4,14.1,56.4,8.6
ORD-001330,CONS-0295,LST-008032,FARM-0107,Potato,2023-04-28,1,16.12,16.12,9.1
ORD-001331,CONS-0547,LST-000531,FARM-0006,Methi,2023-02-23,4,5.08,20.32,17.9
ORD-001332,CONS-0298,LST-010994,FARM-0141,Methi,2023-11-28,2,10.86,21.72,14.8
ORD-001333,CONS-0636,LST-008752,FARM-0114,Tomato,2023-09-18,3,17.51,52.53,16.3
ORD-001334,CONS-0115,LST-007095,FARM-0093,Methi,2023-05-23,2,13.41,26.82,12.8
ORD-001335,CONS-0246,LST-001945,FARM-0024,Onion,2023-08-24,1,19.25,19.25,13.5
ORD-001336,CONS-0419,LST-001716,FARM-0021,Bhindi (Ladies finger),2023-07-06,3,20.83,62.49,1.1
ORD-001337,CONS-0101,LST-008911,FARM-0116,Tomato,2023-10-30,1,19.95,19.95,18.1
ORD-001338,CONS-0070,LST-010542,FARM-0135,Tomato,2023-11-20,1,14.71,14.71,13.2
ORD-001339,CONS-0508,LST-001463,FARM-0017,Methi,2023-08-23,5,6.59,32.95,3.2
ORD-001340,CONS-0274,LST-005396,FARM-0067,Methi,2023-08-01,7,8.02,56.14,9.9
ORD-001341,CONS-0143,LST-009619,FARM-0123,Methi,2023-03-01,1,5.81,5.81,11.4
ORD-001342,CONS-0131,LST-011313,FARM-0146,Bhindi (Ladies finger),2023-09-21,7,26.94,188.58,24.8
ORD-001343,CONS-0612,LST-006515,FARM-0086,Tomato,2023-04-09,2,15.66,31.32,12.6
ORD-001344,CONS-0644,LST-001447,FARM-0017,Methi,2023-11-01,2,21.78,43.56,16.3
ORD-001345,CONS-0444,LST-007337,FARM-0097,Tomato,2023-11-23,8,14.09,112.72,7.7
ORD-001346,CONS-0428,LST-005122,FARM-0064,Tomato,2023-04-07,2,17.52,35.04,16.1
ORD-001347,CONS-0049,LST-002880,FARM-0037,Tomato,2023-10-30,8,17.21,137.68,11.2
ORD-001348,CONS-0367,LST-001432,FARM-0017,Bhindi (Ladies finger),2023-09-09,6,17.28,103.68,10.6
ORD-001349,CONS-0154,LST-001970,FARM-0025,Tomato,2023-05-04,5,16.53,82.65,4.4
ORD-001350,CONS-0227,LST-000205,FARM-0002,Methi,2023-08-11,8,8.52,68.16,13.6
ORD-001351,CONS-0703,LST-008055,FARM-0107,Elephant Yam (Suran),2023-03-14,6,32.9,197.4,10.0
ORD-001352,CONS-0441,LST-000571,FARM-0007,Methi,2023-07-16,2,17.75,35.5,10.8
ORD-001353,CONS-0298,LST-001737,FARM-0021,Green Chilli,2023-08-31,6,35.43,212.58,3.3
ORD-001354,CONS-0450,LST-009966,FARM-0127,Peas,2023-03-17,2,33.94,67.88,13.3
ORD-001355,CONS-0640,LST-000441,FARM-0006,Potato,2023-05-13,2,20.91,41.82,20.6
ORD-001356,CONS-0433,LST-008412,FARM-0111,Methi,2023-07-28,7,11.8,82.6,4.4
ORD-001357,CONS-0322,LST-007816,FARM-0104,Potato,2023-03-28,3,14.25,42.75,4.4
ORD-001358,CONS-0077,LST-003024,FARM-0040,Methi,2023-01-24,3,15.82,47.46,17.5
ORD-001359,CONS-0520,LST-009639,FARM-0123,Methi,2023-02-11,6,9.79,58.74,8.5
ORD-001360,CONS-0142,LST-000601,FARM-0008,Tomato,2023-04-19,4,17.09,68.36,12.7
ORD-001361,CONS-0431,LST-005374,FARM-0067,Methi,2023-03-24,2,9.18,18.36,9.3
ORD-001362,CONS-0414,LST-011109,FARM-0142,Methi,2023-12-18,6,10.38,62.28,3.9
ORD-001363,CONS-0348,LST-002320,FARM-0029,Bhindi (Ladies finger),2023-10-28,5,29.71,148.55,2.0
ORD-001364,CONS-0517,LST-009171,FARM-0119,Onion,2023-01-22,6,19.73,118.38,6.9
ORD-001365,CONS-0233,LST-001465,FARM-0017,Methi,2023-05-16,8,11.71,93.68,2.3
ORD-001366,CONS-0645,LST-008230,FARM-0109,Methi,2023-01-13,4,6.46,25.84,11.5
ORD-001367,CONS-0452,LST-004816,FARM-0061,Methi,2023-11-25,9,9.3,83.7,14.0
ORD-001368,CONS-0289,LST-001692,FARM-0021,Bhindi (Ladies finger),2023-11-10,6,26.1,156.6,2.2
ORD-001369,CONS-0428,LST-005005,FARM-0062,Elephant Yam (Suran),2023-03-14,2,28.51,57.02,13.6
ORD-001370,CONS-0468,LST-000229,FARM-0002,Methi,2023-11-10,1,11.69,11.69,8.3
ORD-001371,CONS-0543,LST-005009,FARM-0062,Elephant Yam (Suran),2023-06-20,2,15.86,31.72,9.1
ORD-001372,CONS-0057,LST-007085,FARM-0093,Methi,2023-03-11,6,4.58,27.48,5.2
ORD-001373,CONS-0574,LST-007340,FARM-0097,Tomato,2023-12-19,2,17.66,35.32,7.1
ORD-001374,CONS-0517,LST-007801,FARM-0104,Potato,2023-01-30,7,17.3,121.1,11.0
ORD-001375,CONS-0652,LST-003755,FARM-0048,Bhindi (Ladies finger),2023-04-06,9,35.88,322.92,6.5
ORD-001376,CONS-0342,LST-007835,FARM-0104,Potato,2023-07-31,4,17.78,71.12,8.7
ORD-001377,CONS-0036,LST-008050,FARM-0107,Elephant Yam (Suran),2023-04-08,7,11.37,79.59,8.7
ORD-001378,CONS-0592,LST-002995,FARM-0039,Brinjal,2023-02-12,6,38.76,232.56,2.4
ORD-001379,CONS-0129,LST-003195,FARM-0042,Elephant Yam (Suran),2023-08-07,6,40.7,244.2,5.4
ORD-001380,CONS-0337,LST-010513,FARM-0135,Onion,2023-07-09,3,15.76,47.28,12.4
ORD-001381,CONS-0560,LST-001689,FARM-0021,Bhindi (Ladies finger),2023-08-30,1,23.43,23.43,1.6
ORD-001382,CONS-0509,LST-000417,FARM-0005,Elephant Yam (Suran),2023-12-11,3,23.76,71.28,5.9
ORD-001383,CONS-0641,LST-002903,FARM-0037,Tomato,2023-03-09,7,15.99,111.93,3.4
ORD-001384,CONS-0081,LST-001566,FARM-0019,Potato,2023-05-14,3,21.6,64.8,4.1
ORD-001385,CONS-0455,LST-007176,FARM-0094,Onion,2023-02-24,1,10.74,10.74,14.0
ORD-001386,CONS-0255,LST-010007,FARM-0128,Brinjal,2023-09-21,5,18.85,94.25,17.9
ORD-001387,CONS-0489,LST-009170,FARM-0119,Onion,2023-08-29,9,20.14,181.26,9.0
ORD-001388,CONS-0694,LST-000411,FARM-0005,Elephant Yam (Suran),2023-05-24,5,22.62,113.1,4.9
ORD-001389,CONS-0455,LST-010941,FARM-0141,Elephant Yam (Suran),2023-06-23,8,34.25,274.0,5.1
ORD-001390,CONS-0490,LST-006047,FARM-0080,Bhindi (Ladies finger),2023-10-20,9,24.93,224.37,3.8
ORD-001391,CONS-0558,LST-004794,FARM-0060,Methi,2023-07-29,9,8.94,80.46,17.2
ORD-001392,CONS-0741,LST-001459,FARM-0017,Methi,2023-05-13,3,9.78,29.34,5.1
ORD-001393,CONS-0468,LST-001720,FARM-0021,Green Chilli,2023-12-17,8,36.11,288.88,7.3
ORD-001394,CONS-0797,LST-002881,FARM-0037,Tomato,2023-08-03,2,13.57,27.14,11.2
ORD-001395,CONS-0343,LST-000594,FARM-0007,Methi,2023-12-02,3,6.4,19.2,2.3
ORD-001396,CONS-0699,LST-001295,FARM-0015,Methi,2023-03-09,9,5.29,47.61,11.7
ORD-001397,CONS-0159,LST-000583,FARM-0007,Methi,2023-12-04,3,8.19,24.57,3.5
ORD-001398,CONS-0786,LST-001307,FARM-0015,Methi,2023-12-13,6,11.33,67.98,11.7
ORD-001399,CONS-0579,LST-004699,FARM-0060,Bhindi (Ladies finger),2023-06-21,3,25.78,77.34,13.3
ORD-001400,CONS-0578,LST-005716,FARM-0074,Methi,2023-09-08,1,11.34,11.34,13.4
ORD-001401,CONS-0467,LST-008404,FARM-0111,Methi,2023-06-29,9,19.73,177.57,10.1
ORD-001402,CONS-0032,LST-010190,FARM-0130,Methi,2023-03-01,6,5.81,34.86,32.3
ORD-001403,CONS-0761,LST-009388,FARM-0121,Methi,2023-12-25,5,19.62,98.1,15.7
ORD-001404,CONS-0700,LST-002908,FARM-0037,Tomato,2023-09-26,8,16.81,134.48,8.9
ORD-001405,CONS-0262,LST-007115,FARM-0093,Methi,2023-08-27,5,12.07,60.35,11.1
ORD-001406,CONS-0332,LST-005861,FARM-0077,Bhindi (Ladies finger),2023-12-02,1,29.82,29.82,11.8
ORD-001407,CONS-0066,LST-008369,FARM-0110,Tomato,2023-12-09,3,15.45,46.35,14.5
ORD-001408,CONS-0159,LST-000561,FARM-0007,Methi,2023-08-25,1,9.3,9.3,3.5
ORD-001409,CONS-0757,LST-000404,FARM-0005,Elephant Yam (Suran),2023-06-30,2,24.52,49.04,7.0
ORD-001410,CONS-0286,LST-005237,FARM-0066,Potato,2023-01-10,7,20.05,140.35,7.1
ORD-001411,CONS-0661,LST-007828,FARM-0104,Potato,2023-10-05,3,16.14,48.42,5.1
ORD-001412,CONS-0561,LST-005144,FARM-0064,Tomato,2023-06-13,1,17.02,17.02,7.2
ORD-001413,CONS-0019,LST-001360,FARM-0016,Methi,2023-06-27,8,18.5,148.0,14.7
ORD-001414,CONS-0526,LST-006492,FARM-0086,Tomato,2023-03-17,7,16.42,114.94,4.4
ORD-001415,CONS-0403,LST-008071,FARM-0107,Elephant Yam (Suran),2023-07-02,2,11.66,23.32,2.6
ORD-001416,CONS-0671,LST-001552,FARM-0019,Brinjal,2023-04-09,1,22.14,22.14,1.9
ORD-001417,CONS-0453,LST-010492,FARM-0135,Onion,2023-03-03,3,10.73,32.19,0.8
ORD-001418,CONS-0616,LST-001973,FARM-0025,Tomato,2023-02-27,6,16.37,98.22,4.8
ORD-001419,CONS-0548,LST-001684,FARM-0021,Bhindi (Ladies finger),2023-04-16,6,28.36,170.16,5.2
ORD-001420,CONS-0569,LST-004044,FARM-0052,Methi,2023-09-07,6,16.21,97.26,3.7
ORD-001421,CONS-0589,LST-010423,FARM-0134,Bhindi (Ladies finger),2023-05-31,4,18.28,73.12,13.4
ORD-001422,CONS-0299,LST-004769,FARM-0060,Methi,2023-11-19,6,11.25,67.5,7.9
ORD-001423,CONS-0777,LST-010376,FARM-0133,Potato,2023-10-27,8,21.44,171.52,7.6
ORD-001424,CONS-0483,LST-006643,FARM-0088,Elephant Yam (Suran),2023-03-10,4,28.86,115.44,12.6
ORD-001425,CONS-0479,LST-009864,FARM-0126,Brinjal,2023-11-10,6,13.51,81.06,10.7
ORD-001426,CONS-0230,LST-001568,FARM-0019,Potato,2023-07-25,3,21.58,64.74,3.4
ORD-001427,CONS-0044,LST-000839,FARM-0009,Peas,2023-12-21,7,31.0,217.0,21.0
ORD-001428,CONS-0301,LST-001563,FARM-0019,Potato,2023-05-10,9,20.34,183.06,0.2
ORD-001429,CONS-0372,LST-002992,FARM-0039,Brinjal,2023-05-25,1,24.71,24.71,5.7
ORD-001430,CONS-0584,LST-000571,FARM-0007,Methi,2023-07-17,1,17.75,17.75,1.3
ORD-001431,CONS-0798,LST-006484,FARM-0086,Tomato,2023-02-15,2,15.3,30.6,3.6
ORD-001432,CONS-0703,LST-008786,FARM-0115,Peas,2023-12-30,3,28.97,86.91,4.7
ORD-001433,CONS-0398,LST-007041,FARM-0093,Brinjal,2023-01-13,1,34.22,34.22,8.0
ORD-001434,CONS-0740,LST-005686,FARM-0074,Methi,2023-08-24,1,10.55,10.55,11.6
ORD-001435,CONS-0329,LST-007835,FARM-0104,Potato,2023-07-31,5,17.78,88.9,7.6
ORD-001436,CONS-0504,LST-001792,FARM-0022,Methi,2023-04-18,8,13.67,109.36,15.4
ORD-001437,CONS-0133,LST-009135,FARM-0119,Tomato,2023-09-05,2,19.79,39.58,6.4
ORD-001438,CONS-0581,LST-007376,FARM-0098,Tomato,2023-06-16,8,18.16,145.28,9.9
ORD-001439,CONS-0554,LST-009130,FARM-0119,Tomato,2023-04-26,3,15.37,46.11,7.6
ORD-001440,CONS-0573,LST-011081,FARM-0142,Methi,2023-08-13,4,6.06,24.24,2.7
ORD-001441,CONS-0168,LST-000722,FARM-0009,Onion,2023-02-22,1,12.76,12.76,17.1
ORD-001442,CONS-0629,LST-001801,FARM-0023,Tomato,2023-02-16,1,14.93,14.93,16.6
ORD-001443,CONS-0765,LST-006489,FARM-0086,Tomato,2023-02-28,6,14.49,86.94,5.9
ORD-001444,CONS-0358,LST-001293,FARM-0015,Methi,2023-03-30,6,10.41,62.46,12.1
ORD-001445,CONS-0018,LST-002590,FARM-0033,Tomato,2023-11-10,9,15.87,142.83,7.7
ORD-001446,CONS-0271,LST-004996,FARM-0062,Brinjal,2023-03-03,3,19.69,59.07,5.5
ORD-001447,CONS-0022,LST-005360,FARM-0067,Methi,2023-01-24,3,9.96,29.88,8.6
ORD-001448,CONS-0145,LST-001992,FARM-0025,Tomato,2023-09-09,4,17.08,68.32,2.2
ORD-001449,CONS-0651,LST-001811,FARM-0023,Tomato,2023-06-17,6,17.84,107.04,23.0
ORD-001450,CONS-0034,LST-000580,FARM-0007,Methi,2023-12-16,1,15.31,15.31,2.7
ORD-001451,CONS-0206,LST-000613,FARM-0008,Tomato,2023-10-19,6,15.14,90.84,12.9
ORD-001452,CONS-0138,LST-006491,FARM-0086,Tomato,2023-05-18,8,15.62,124.96,2.9
ORD-001453,CONS-0202,LST-010523,FARM-0135,Tomato,2023-03-23,1,16.28,16.28,13.3
ORD-001454,CONS-0134,LST-011086,FARM-0142,Methi,2023-02-09,3,9.42,28.26,3.8
ORD-001455,CONS-0278,LST-011043,FARM-0142,Bhindi (Ladies finger),2023-05-26,4,15.92,63.68,5.0
ORD-001456,CONS-0518,LST-000846,FARM-0010,Methi,2023-04-30,4,14.54,58.16,9.8
ORD-001457,CONS-0030,LST-000568,FARM-0007,Methi,2023-09-10,3,13.15,39.45,2.3
ORD-001458,CONS-0576,LST-005287,FARM-0067,Tomato,2023-08-29,4,15.99,63.96,11.2
ORD-001459,CONS-0312,LST-009959,FARM-0127,Tomato,2023-05-31,1,15.1,15.1,9.1
ORD-001460,CONS-0076,LST-011091,FARM-0142,Methi,2023-11-17,1,17.22,17.22,3.0
ORD-001461,CONS-0785,LST-007965,FARM-0106,Tomato,2023-11-22,1,20.3,20.3,12.8
ORD-001462,CONS-0519,LST-008107,FARM-0107,Tomato,2023-08-22,2,15.05,30.1,1.4
ORD-001463,CONS-0237,LST-000584,FARM-0007,Methi,2023-12-12,5,10.65,53.25,6.3
ORD-001464,CONS-0042,LST-005711,FARM-0074,Methi,2023-02-17,6,6.64,39.84,13.0
ORD-001465,CONS-0334,LST-004781,FARM-0060,Methi,2023-12-07,3,8.28,24.84,13.1
ORD-001466,CONS-0659,LST-008399,FARM-0110,Tomato,2023-06-24,6,15.46,92.76,14.3
ORD-001467,CONS-0532,LST-005704,FARM-0074,Methi,2023-07-07,1,26.27,26.27,9.4
ORD-001468,CONS-0370,LST-002918,FARM-0037,Tomato,2023-08-28,3,17.51,52.53,5.4
ORD-001469,CONS-0397,LST-011046,FARM-0142,Bhindi (Ladies finger),2023-07-07,4,21.07,84.28,5.1
ORD-001470,CONS-0490,LST-007097,FARM-0093,Methi,2023-11-27,7,7.55,52.85,5.4
ORD-001471,CONS-0485,LST-011579,FARM-0149,Elephant Yam (Suran),2023-05-08,4,16.57,66.28,19.3
ORD-001472,CONS-0263,LST-005715,FARM-0074,Methi,2023-07-24,5,7.23,36.15,11.4
ORD-001473,CONS-0444,LST-009066,FARM-0118,Methi,2023-05-21,3,15.25,45.75,14.3
ORD-001474,CONS-0101,LST-001988,FARM-0025,Tomato,2023-04-18,6,14.16,84.96,8.2
ORD-001475,CONS-0692,LST-001770,FARM-0022,Methi,2023-06-15,4,10.91,43.64,21.5
ORD-001476,CONS-0668,LST-009183,FARM-0119,Onion,2023-06-12,7,12.99,90.93,7.4
ORD-001477,CONS-0322,LST-006041,FARM-0080,Bhindi (Ladies finger),2023-04-18,2,31.48,62.96,6.4
ORD-001478,CONS-0520,LST-010346,FARM-0132,Methi,2023-01-28,1,16.93,16.93,9.0
ORD-001479,CONS-0439,LST-001462,FARM-0017,Methi,2023-09-27,2,15.4,30.8,1.1
ORD-001480,CONS-0780,LST-005138,FARM-0064,Tomato,2023-05-12,1,16.35,16.35,8.0
ORD-001481,CONS-0289,LST-010937,FARM-0141,Elephant Yam (Suran),2023-03-23,2,16.25,32.5,12.4
ORD-001482,CONS-0003,LST-003900,FARM-0050,Tomato,2023-12-12,3,18.0,54.0,11.1
ORD-001483,CONS-0621,LST-000362,FARM-0005,Onion,2023-02-01,1,11.7,11.7,3.5
ORD-001484,CONS-0444,LST-010985,FARM-0141,Methi,2023-01-19,2,11.23,22.46,13.1
ORD-001485,CONS-0250,LST-000871,FARM-0010,Methi,2023-05-13,2,9.48,18.96,16.3
ORD-001486,CONS-0483,LST-008219,FARM-0109,Methi,2023-06-15,8,11.26,90.08,9.8
ORD-001487,CONS-0089,LST-009524,FARM-0123,Peas,2023-12-15,1,35.39,35.39,5.8
ORD-001488,CONS-0688,LST-000130,FARM-0001,Methi,2023-05-21,3,16.15,48.45,12.1
ORD-001489,CONS-0416,LST-002193,FARM-0027,Tomato,2023-04-05,9,17.45,157.05,13.3
ORD-001490,CONS-0678,LST-002320,FARM-0029,Bhindi (Ladies finger),2023-10-28,4,29.71,118.84,2.5
ORD-001491,CONS-0607,LST-003143,FARM-0042,Potato,2023-03-26,5,14.08,70.4,9.5
ORD-001492,CONS-0760,LST-005909,FARM-0077,Onion,2023-10-31,5,48.55,242.75,14.3
ORD-001493,CONS-0005,LST-007742,FARM-0103,Onion,2023-05-23,5,12.72,63.6,24.6
ORD-001494,CONS-0667,LST-003140,FARM-0042,Potato,2023-04-04,1,13.75,13.75,7.2
ORD-001495,CONS-0410,LST-000575,FARM-0007,Methi,2023-06-10,1,15.38,15.38,2.4
ORD-001496,CONS-0287,LST-001470,FARM-0017,Methi,2023-12-06,1,7.53,7.53,3.5
ORD-001497,CONS-0225,LST-004762,FARM-0060,Methi,2023-07-08,8,16.7,133.6,12.5
ORD-001498,CONS-0378,LST-002800,FARM-0036,Onion,2023-07-02,4,17.83,71.32,17.9
ORD-001499,CONS-0769,LST-008809,FARM-0116,Methi,2023-03-19,7,7.05,49.35,16.1
ORD-001500,CONS-0454,LST-002569,FARM-0033,Tomato,2023-07-03,1,16.5,16.5,17.1
ORD-001501,CONS-0177,LST-010384,FARM-0133,Potato,2023-04-15,8,15.16,121.28,8.5
ORD-001502,CONS-0767,LST-008926,FARM-0117,Brinjal,2023-11-22,4,28.16,112.64,6.1
